image_path,xml_path,filename,species_code,species_name,experiment_id,dish_id,frame_id,sequence_id,split
C:\LONG\DL\ZeaMays\img\zm7_9_img078.jpg,C:\LONG\DL\ZeaMays\true_ann\zm7_9_img078.xml,zm7_9_img078.jpg,zm,Zea mays,7,9,78,zm7_9,train
C:\LONG\DL\ZeaMays\img\zm7_9_img079.jpg,C:\LONG\DL\ZeaMays\true_ann\zm7_9_img079.xml,zm7_9_img079.jpg,zm,Zea mays,7,9,79,zm7_9,train
C:\LONG\DL\ZeaMays\img\zm7_9_img080.jpg,C:\LONG\DL\ZeaMays\true_ann\zm7_9_img080.xml,zm7_9_img080.jpg,zm,Zea mays,7,9,80,zm7_9,train
C:\LONG\DL\ZeaMays\img\zm7_9_img081.jpg,C:\LONG\DL\ZeaMays\true_ann\zm7_9_img081.xml,zm7_9_img081.jpg,zm,Zea mays,7,9,81,zm7_9,train
C:\LONG\DL\ZeaMays\img\zm7_9_img082.jpg,C:\LONG\DL\ZeaMays\true_ann\zm7_9_img082.xml,zm7_9_img082.jpg,zm,Zea mays,7,9,82,zm7_9,train
C:\LONG\DL\ZeaMays\img\zm7_9_img083.jpg,C:\LONG\DL\ZeaMays\true_ann\zm7_9_img083.xml,zm7_9_img083.jpg,zm,Zea mays,7,9,83,zm7_9,train
C:\LONG\DL\ZeaMays\img\zm7_9_img084.jpg,C:\LONG\DL\ZeaMays\true_ann\zm7_9_img084.xml,zm7_9_img084.jpg,zm,Zea mays,7,9,84,zm7_9,train
C:\LONG\DL\ZeaMays\img\zm7_9_img085.jpg,C:\LONG\DL\ZeaMays\true_ann\zm7_9_img085.xml,zm7_9_img085.jpg,zm,Zea mays,7,9,85,zm7_9,train
C:\LONG\DL\ZeaMays\img\zm7_9_img086.jpg,C:\LONG\DL\ZeaMays\true_ann\zm7_9_img086.xml,zm7_9_img086.jpg,zm,Zea mays,7,9,86,zm7_9,train
C:\LONG\DL\ZeaMays\img\zm7_9_img087.jpg,C:\LONG\DL\ZeaMays\true_ann\zm7_9_img087.xml,zm7_9_img087.jpg,zm,Zea mays,7,9,87,zm7_9,train
C:\LONG\DL\ZeaMays\img\zm7_9_img088.jpg,C:\LONG\DL\ZeaMays\true_ann\zm7_9_img088.xml,zm7_9_img088.jpg,zm,Zea mays,7,9,88,zm7_9,train
C:\LONG\DL\ZeaMays\img\zm7_9_img089.jpg,C:\LONG\DL\ZeaMays\true_ann\zm7_9_img089.xml,zm7_9_img089.jpg,zm,Zea mays,7,9,89,zm7_9,train
C:\LONG\DL\ZeaMays\img\zm7_9_img090.jpg,C:\LONG\DL\ZeaMays\true_ann\zm7_9_img090.xml,zm7_9_img090.jpg,zm,Zea mays,7,9,90,zm7_9,train
C:\LONG\DL\ZeaMays\img\zm7_9_img091.jpg,C:\LONG\DL\ZeaMays\true_ann\zm7_9_img091.xml,zm7_9_img091.jpg,zm,Zea mays,7,9,91,zm7_9,train
C:\LONG\DL\ZeaMays\img\zm7_9_img092.jpg,C:\LONG\DL\ZeaMays\true_ann\zm7_9_img092.xml,zm7_9_img092.jpg,zm,Zea mays,7,9,92,zm7_9,train
C:\LONG\DL\ZeaMays\img\zm7_9_img093.jpg,C:\LONG\DL\ZeaMays\true_ann\zm7_9_img093.xml,zm7_9_img093.jpg,zm,Zea mays,7,9,93,zm7_9,train
C:\LONG\DL\ZeaMays\img\zm7_9_img094.jpg,C:\LONG\DL\ZeaMays\true_ann\zm7_9_img094.xml,zm7_9_img094.jpg,zm,Zea mays,7,9,94,zm7_9,train
C:\LONG\DL\ZeaMays\img\zm7_9_img095.jpg,C:\LONG\DL\ZeaMays\true_ann\zm7_9_img095.xml,zm7_9_img095.jpg,zm,Zea mays,7,9,95,zm7_9,train
C:\LONG\DL\ZeaMays\img\zm7_9_img096.jpg,C:\LONG\DL\ZeaMays\true_ann\zm7_9_img096.xml,zm7_9_img096.jpg,zm,Zea mays,7,9,96,zm7_9,train
C:\LONG\DL\ZeaMays\img\zm7_9_img097.jpg,C:\LONG\DL\ZeaMays\true_ann\zm7_9_img097.xml,zm7_9_img097.jpg,zm,Zea mays,7,9,97,zm7_9,train
C:\LONG\DL\PennisetumGlaucum\img\pg1_10_img001.jpg,C:\LONG\DL\PennisetumGlaucum\true_ann\pg1_10_img001.xml,pg1_10_img001.jpg,pg,Pennisetum glaucum,1,10,1,pg1_10,val
C:\LONG\DL\PennisetumGlaucum\img\pg1_10_img002.jpg,C:\LONG\DL\PennisetumGlaucum\true_ann\pg1_10_img002.xml,pg1_10_img002.jpg,pg,Pennisetum glaucum,1,10,2,pg1_10,val
C:\LONG\DL\PennisetumGlaucum\img\pg1_10_img003.jpg,C:\LONG\DL\PennisetumGlaucum\true_ann\pg1_10_img003.xml,pg1_10_img003.jpg,pg,Pennisetum glaucum,1,10,3,pg1_10,val
C:\LONG\DL\PennisetumGlaucum\img\pg1_10_img004.jpg,C:\LONG\DL\PennisetumGlaucum\true_ann\pg1_10_img004.xml,pg1_10_img004.jpg,pg,Pennisetum glaucum,1,10,4,pg1_10,val
C:\LONG\DL\PennisetumGlaucum\img\pg1_10_img005.jpg,C:\LONG\DL\PennisetumGlaucum\true_ann\pg1_10_img005.xml,pg1_10_img005.jpg,pg,Pennisetum glaucum,1,10,5,pg1_10,val
C:\LONG\DL\PennisetumGlaucum\img\pg1_10_img006.jpg,C:\LONG\DL\PennisetumGlaucum\true_ann\pg1_10_img006.xml,pg1_10_img006.jpg,pg,Pennisetum glaucum,1,10,6,pg1_10,val
C:\LONG\DL\PennisetumGlaucum\img\pg1_10_img007.jpg,C:\LONG\DL\PennisetumGlaucum\true_ann\pg1_10_img007.xml,pg1_10_img007.jpg,pg,Pennisetum glaucum,1,10,7,pg1_10,val
C:\LONG\DL\PennisetumGlaucum\img\pg1_10_img008.jpg,C:\LONG\DL\PennisetumGlaucum\true_ann\pg1_10_img008.xml,pg1_10_img008.jpg,pg,Pennisetum glaucum,1,10,8,pg1_10,val
C:\LONG\DL\PennisetumGlaucum\img\pg1_10_img009.jpg,C:\LONG\DL\PennisetumGlaucum\true_ann\pg1_10_img009.xml,pg1_10_img009.jpg,pg,Pennisetum glaucum,1,10,9,pg1_10,val
C:\LONG\DL\PennisetumGlaucum\img\pg1_10_img010.jpg,C:\LONG\DL\PennisetumGlaucum\true_ann\pg1_10_img010.xml,pg1_10_img010.jpg,pg,Pennisetum glaucum,1,10,10,pg1_10,val
C:\LONG\DL\PennisetumGlaucum\img\pg1_10_img011.jpg,C:\LONG\DL\PennisetumGlaucum\true_ann\pg1_10_img011.xml,pg1_10_img011.jpg,pg,Pennisetum glaucum,1,10,11,pg1_10,val
C:\LONG\DL\PennisetumGlaucum\img\pg1_10_img012.jpg,C:\LONG\DL\PennisetumGlaucum\true_ann\pg1_10_img012.xml,pg1_10_img012.jpg,pg,Pennisetum glaucum,1,10,12,pg1_10,val
C:\LONG\DL\PennisetumGlaucum\img\pg1_10_img013.jpg,C:\LONG\DL\PennisetumGlaucum\true_ann\pg1_10_img013.xml,pg1_10_img013.jpg,pg,Pennisetum glaucum,1,10,13,pg1_10,val
C:\LONG\DL\PennisetumGlaucum\img\pg1_10_img014.jpg,C:\LONG\DL\PennisetumGlaucum\true_ann\pg1_10_img014.xml,pg1_10_img014.jpg,pg,Pennisetum glaucum,1,10,14,pg1_10,val
C:\LONG\DL\PennisetumGlaucum\img\pg1_10_img015.jpg,C:\LONG\DL\PennisetumGlaucum\true_ann\pg1_10_img015.xml,pg1_10_img015.jpg,pg,Pennisetum glaucum,1,10,15,pg1_10,val
C:\LONG\DL\PennisetumGlaucum\img\pg1_10_img016.jpg,C:\LONG\DL\PennisetumGlaucum\true_ann\pg1_10_img016.xml,pg1_10_img016.jpg,pg,Pennisetum glaucum,1,10,16,pg1_10,val
C:\LONG\DL\PennisetumGlaucum\img\pg1_10_img017.jpg,C:\LONG\DL\PennisetumGlaucum\true_ann\pg1_10_img017.xml,pg1_10_img017.jpg,pg,Pennisetum glaucum,1,10,17,pg1_10,val
C:\LONG\DL\PennisetumGlaucum\img\pg1_10_img018.jpg,C:\LONG\DL\PennisetumGlaucum\true_ann\pg1_10_img018.xml,pg1_10_img018.jpg,pg,Pennisetum glaucum,1,10,18,pg1_10,val
C:\LONG\DL\PennisetumGlaucum\img\pg1_10_img019.jpg,C:\LONG\DL\PennisetumGlaucum\true_ann\pg1_10_img019.xml,pg1_10_img019.jpg,pg,Pennisetum glaucum,1,10,19,pg1_10,val
C:\LONG\DL\PennisetumGlaucum\img\pg1_10_img020.jpg,C:\LONG\DL\PennisetumGlaucum\true_ann\pg1_10_img020.xml,pg1_10_img020.jpg,pg,Pennisetum glaucum,1,10,20,pg1_10,val
C:\LONG\DL\PennisetumGlaucum\img\pg1_10_img021.jpg,C:\LONG\DL\PennisetumGlaucum\true_ann\pg1_10_img021.xml,pg1_10_img021.jpg,pg,Pennisetum glaucum,1,10,21,pg1_10,val
C:\LONG\DL\PennisetumGlaucum\img\pg1_10_img022.jpg,C:\LONG\DL\PennisetumGlaucum\true_ann\pg1_10_img022.xml,pg1_10_img022.jpg,pg,Pennisetum glaucum,1,10,22,pg1_10,val
C:\LONG\DL\PennisetumGlaucum\img\pg1_10_img023.jpg,C:\LONG\DL\PennisetumGlaucum\true_ann\pg1_10_img023.xml,pg1_10_img023.jpg,pg,Pennisetum glaucum,1,10,23,pg1_10,val
C:\LONG\DL\PennisetumGlaucum\img\pg1_10_img024.jpg,C:\LONG\DL\PennisetumGlaucum\true_ann\pg1_10_img024.xml,pg1_10_img024.jpg,pg,Pennisetum glaucum,1,10,24,pg1_10,val
C:\LONG\DL\PennisetumGlaucum\img\pg1_10_img025.jpg,C:\LONG\DL\PennisetumGlaucum\true_ann\pg1_10_img025.xml,pg1_10_img025.jpg,pg,Pennisetum glaucum,1,10,25,pg1_10,val
C:\LONG\DL\PennisetumGlaucum\img\pg1_10_img026.jpg,C:\LONG\DL\PennisetumGlaucum\true_ann\pg1_10_img026.xml,pg1_10_img026.jpg,pg,Pennisetum glaucum,1,10,26,pg1_10,val
C:\LONG\DL\PennisetumGlaucum\img\pg1_10_img027.jpg,C:\LONG\DL\PennisetumGlaucum\true_ann\pg1_10_img027.xml,pg1_10_img027.jpg,pg,Pennisetum glaucum,1,10,27,pg1_10,val
C:\LONG\DL\PennisetumGlaucum\img\pg1_10_img028.jpg,C:\LONG\DL\PennisetumGlaucum\true_ann\pg1_10_img028.xml,pg1_10_img028.jpg,pg,Pennisetum glaucum,1,10,28,pg1_10,val
C:\LONG\DL\PennisetumGlaucum\img\pg1_10_img029.jpg,C:\LONG\DL\PennisetumGlaucum\true_ann\pg1_10_img029.xml,pg1_10_img029.jpg,pg,Pennisetum glaucum,1,10,29,pg1_10,val
C:\LONG\DL\PennisetumGlaucum\img\pg1_10_img030.jpg,C:\LONG\DL\PennisetumGlaucum\true_ann\pg1_10_img030.xml,pg1_10_img030.jpg,pg,Pennisetum glaucum,1,10,30,pg1_10,val
C:\LONG\DL\PennisetumGlaucum\img\pg1_10_img031.jpg,C:\LONG\DL\PennisetumGlaucum\true_ann\pg1_10_img031.xml,pg1_10_img031.jpg,pg,Pennisetum glaucum,1,10,31,pg1_10,val
C:\LONG\DL\PennisetumGlaucum\img\pg1_10_img032.jpg,C:\LONG\DL\PennisetumGlaucum\true_ann\pg1_10_img032.xml,pg1_10_img032.jpg,pg,Pennisetum glaucum,1,10,32,pg1_10,val
C:\LONG\DL\PennisetumGlaucum\img\pg1_10_img033.jpg,C:\LONG\DL\PennisetumGlaucum\true_ann\pg1_10_img033.xml,pg1_10_img033.jpg,pg,Pennisetum glaucum,1,10,33,pg1_10,val
C:\LONG\DL\PennisetumGlaucum\img\pg1_10_img034.jpg,C:\LONG\DL\PennisetumGlaucum\true_ann\pg1_10_img034.xml,pg1_10_img034.jpg,pg,Pennisetum glaucum,1,10,34,pg1_10,val
C:\LONG\DL\PennisetumGlaucum\img\pg1_10_img035.jpg,C:\LONG\DL\PennisetumGlaucum\true_ann\pg1_10_img035.xml,pg1_10_img035.jpg,pg,Pennisetum glaucum,1,10,35,pg1_10,val
C:\LONG\DL\PennisetumGlaucum\img\pg1_10_img036.jpg,C:\LONG\DL\PennisetumGlaucum\true_ann\pg1_10_img036.xml,pg1_10_img036.jpg,pg,Pennisetum glaucum,1,10,36,pg1_10,val
C:\LONG\DL\PennisetumGlaucum\img\pg1_10_img037.jpg,C:\LONG\DL\PennisetumGlaucum\true_ann\pg1_10_img037.xml,pg1_10_img037.jpg,pg,Pennisetum glaucum,1,10,37,pg1_10,val
C:\LONG\DL\PennisetumGlaucum\img\pg1_10_img038.jpg,C:\LONG\DL\PennisetumGlaucum\true_ann\pg1_10_img038.xml,pg1_10_img038.jpg,pg,Pennisetum glaucum,1,10,38,pg1_10,val
C:\LONG\DL\PennisetumGlaucum\img\pg1_10_img039.jpg,C:\LONG\DL\PennisetumGlaucum\true_ann\pg1_10_img039.xml,pg1_10_img039.jpg,pg,Pennisetum glaucum,1,10,39,pg1_10,val
C:\LONG\DL\PennisetumGlaucum\img\pg1_10_img040.jpg,C:\LONG\DL\PennisetumGlaucum\true_ann\pg1_10_img040.xml,pg1_10_img040.jpg,pg,Pennisetum glaucum,1,10,40,pg1_10,val
C:\LONG\DL\PennisetumGlaucum\img\pg1_10_img041.jpg,C:\LONG\DL\PennisetumGlaucum\true_ann\pg1_10_img041.xml,pg1_10_img041.jpg,pg,Pennisetum glaucum,1,10,41,pg1_10,val
C:\LONG\DL\PennisetumGlaucum\img\pg1_10_img042.jpg,C:\LONG\DL\PennisetumGlaucum\true_ann\pg1_10_img042.xml,pg1_10_img042.jpg,pg,Pennisetum glaucum,1,10,42,pg1_10,val
C:\LONG\DL\PennisetumGlaucum\img\pg1_10_img043.jpg,C:\LONG\DL\PennisetumGlaucum\true_ann\pg1_10_img043.xml,pg1_10_img043.jpg,pg,Pennisetum glaucum,1,10,43,pg1_10,val
C:\LONG\DL\PennisetumGlaucum\img\pg1_10_img044.jpg,C:\LONG\DL\PennisetumGlaucum\true_ann\pg1_10_img044.xml,pg1_10_img044.jpg,pg,Pennisetum glaucum,1,10,44,pg1_10,val
C:\LONG\DL\PennisetumGlaucum\img\pg1_10_img045.jpg,C:\LONG\DL\PennisetumGlaucum\true_ann\pg1_10_img045.xml,pg1_10_img045.jpg,pg,Pennisetum glaucum,1,10,45,pg1_10,val
C:\LONG\DL\PennisetumGlaucum\img\pg1_10_img046.jpg,C:\LONG\DL\PennisetumGlaucum\true_ann\pg1_10_img046.xml,pg1_10_img046.jpg,pg,Pennisetum glaucum,1,10,46,pg1_10,val
C:\LONG\DL\PennisetumGlaucum\img\pg1_10_img047.jpg,C:\LONG\DL\PennisetumGlaucum\true_ann\pg1_10_img047.xml,pg1_10_img047.jpg,pg,Pennisetum glaucum,1,10,47,pg1_10,val
C:\LONG\DL\PennisetumGlaucum\img\pg1_10_img048.jpg,C:\LONG\DL\PennisetumGlaucum\true_ann\pg1_10_img048.xml,pg1_10_img048.jpg,pg,Pennisetum glaucum,1,10,48,pg1_10,val
C:\LONG\DL\PennisetumGlaucum\img\pg1_10_img049.jpg,C:\LONG\DL\PennisetumGlaucum\true_ann\pg1_10_img049.xml,pg1_10_img049.jpg,pg,Pennisetum glaucum,1,10,49,pg1_10,val
C:\LONG\DL\PennisetumGlaucum\img\pg1_10_img050.jpg,C:\LONG\DL\PennisetumGlaucum\true_ann\pg1_10_img050.xml,pg1_10_img050.jpg,pg,Pennisetum glaucum,1,10,50,pg1_10,val
C:\LONG\DL\PennisetumGlaucum\img\pg1_10_img051.jpg,C:\LONG\DL\PennisetumGlaucum\true_ann\pg1_10_img051.xml,pg1_10_img051.jpg,pg,Pennisetum glaucum,1,10,51,pg1_10,val
C:\LONG\DL\PennisetumGlaucum\img\pg1_10_img052.jpg,C:\LONG\DL\PennisetumGlaucum\true_ann\pg1_10_img052.xml,pg1_10_img052.jpg,pg,Pennisetum glaucum,1,10,52,pg1_10,val
C:\LONG\DL\PennisetumGlaucum\img\pg1_10_img053.jpg,C:\LONG\DL\PennisetumGlaucum\true_ann\pg1_10_img053.xml,pg1_10_img053.jpg,pg,Pennisetum glaucum,1,10,53,pg1_10,val
C:\LONG\DL\PennisetumGlaucum\img\pg1_10_img054.jpg,C:\LONG\DL\PennisetumGlaucum\true_ann\pg1_10_img054.xml,pg1_10_img054.jpg,pg,Pennisetum glaucum,1,10,54,pg1_10,val
C:\LONG\DL\PennisetumGlaucum\img\pg1_10_img055.jpg,C:\LONG\DL\PennisetumGlaucum\true_ann\pg1_10_img055.xml,pg1_10_img055.jpg,pg,Pennisetum glaucum,1,10,55,pg1_10,val
C:\LONG\DL\PennisetumGlaucum\img\pg1_10_img056.jpg,C:\LONG\DL\PennisetumGlaucum\true_ann\pg1_10_img056.xml,pg1_10_img056.jpg,pg,Pennisetum glaucum,1,10,56,pg1_10,val
C:\LONG\DL\PennisetumGlaucum\img\pg1_10_img057.jpg,C:\LONG\DL\PennisetumGlaucum\true_ann\pg1_10_img057.xml,pg1_10_img057.jpg,pg,Pennisetum glaucum,1,10,57,pg1_10,val
C:\LONG\DL\PennisetumGlaucum\img\pg1_10_img058.jpg,C:\LONG\DL\PennisetumGlaucum\true_ann\pg1_10_img058.xml,pg1_10_img058.jpg,pg,Pennisetum glaucum,1,10,58,pg1_10,val
C:\LONG\DL\PennisetumGlaucum\img\pg1_10_img059.jpg,C:\LONG\DL\PennisetumGlaucum\true_ann\pg1_10_img059.xml,pg1_10_img059.jpg,pg,Pennisetum glaucum,1,10,59,pg1_10,val
C:\LONG\DL\PennisetumGlaucum\img\pg1_10_img060.jpg,C:\LONG\DL\PennisetumGlaucum\true_ann\pg1_10_img060.xml,pg1_10_img060.jpg,pg,Pennisetum glaucum,1,10,60,pg1_10,val
C:\LONG\DL\PennisetumGlaucum\img\pg1_10_img061.jpg,C:\LONG\DL\PennisetumGlaucum\true_ann\pg1_10_img061.xml,pg1_10_img061.jpg,pg,Pennisetum glaucum,1,10,61,pg1_10,val
C:\LONG\DL\PennisetumGlaucum\img\pg1_10_img062.jpg,C:\LONG\DL\PennisetumGlaucum\true_ann\pg1_10_img062.xml,pg1_10_img062.jpg,pg,Pennisetum glaucum,1,10,62,pg1_10,val
C:\LONG\DL\PennisetumGlaucum\img\pg1_10_img063.jpg,C:\LONG\DL\PennisetumGlaucum\true_ann\pg1_10_img063.xml,pg1_10_img063.jpg,pg,Pennisetum glaucum,1,10,63,pg1_10,val
C:\LONG\DL\PennisetumGlaucum\img\pg1_10_img064.jpg,C:\LONG\DL\PennisetumGlaucum\true_ann\pg1_10_img064.xml,pg1_10_img064.jpg,pg,Pennisetum glaucum,1,10,64,pg1_10,val
C:\LONG\DL\PennisetumGlaucum\img\pg1_10_img065.jpg,C:\LONG\DL\PennisetumGlaucum\true_ann\pg1_10_img065.xml,pg1_10_img065.jpg,pg,Pennisetum glaucum,1,10,65,pg1_10,val
C:\LONG\DL\PennisetumGlaucum\img\pg1_10_img066.jpg,C:\LONG\DL\PennisetumGlaucum\true_ann\pg1_10_img066.xml,pg1_10_img066.jpg,pg,Pennisetum glaucum,1,10,66,pg1_10,val
C:\LONG\DL\PennisetumGlaucum\img\pg1_10_img067.jpg,C:\LONG\DL\PennisetumGlaucum\true_ann\pg1_10_img067.xml,pg1_10_img067.jpg,pg,Pennisetum glaucum,1,10,67,pg1_10,val
C:\LONG\DL\PennisetumGlaucum\img\pg1_10_img068.jpg,C:\LONG\DL\PennisetumGlaucum\true_ann\pg1_10_img068.xml,pg1_10_img068.jpg,pg,Pennisetum glaucum,1,10,68,pg1_10,val
C:\LONG\DL\PennisetumGlaucum\img\pg1_10_img069.jpg,C:\LONG\DL\PennisetumGlaucum\true_ann\pg1_10_img069.xml,pg1_10_img069.jpg,pg,Pennisetum glaucum,1,10,69,pg1_10,val
C:\LONG\DL\PennisetumGlaucum\img\pg1_10_img070.jpg,C:\LONG\DL\PennisetumGlaucum\true_ann\pg1_10_img070.xml,pg1_10_img070.jpg,pg,Pennisetum glaucum,1,10,70,pg1_10,val
C:\LONG\DL\PennisetumGlaucum\img\pg1_10_img071.jpg,C:\LONG\DL\PennisetumGlaucum\true_ann\pg1_10_img071.xml,pg1_10_img071.jpg,pg,Pennisetum glaucum,1,10,71,pg1_10,val
C:\LONG\DL\PennisetumGlaucum\img\pg1_10_img072.jpg,C:\LONG\DL\PennisetumGlaucum\true_ann\pg1_10_img072.xml,pg1_10_img072.jpg,pg,Pennisetum glaucum,1,10,72,pg1_10,val
C:\LONG\DL\PennisetumGlaucum\img\pg1_10_img073.jpg,C:\LONG\DL\PennisetumGlaucum\true_ann\pg1_10_img073.xml,pg1_10_img073.jpg,pg,Pennisetum glaucum,1,10,73,pg1_10,val
C:\LONG\DL\PennisetumGlaucum\img\pg1_10_img074.jpg,C:\LONG\DL\PennisetumGlaucum\true_ann\pg1_10_img074.xml,pg1_10_img074.jpg,pg,Pennisetum glaucum,1,10,74,pg1_10,val
C:\LONG\DL\PennisetumGlaucum\img\pg1_10_img075.jpg,C:\LONG\DL\PennisetumGlaucum\true_ann\pg1_10_img075.xml,pg1_10_img075.jpg,pg,Pennisetum glaucum,1,10,75,pg1_10,val
C:\LONG\DL\PennisetumGlaucum\img\pg1_10_img076.jpg,C:\LONG\DL\PennisetumGlaucum\true_ann\pg1_10_img076.xml,pg1_10_img076.jpg,pg,Pennisetum glaucum,1,10,76,pg1_10,val
C:\LONG\DL\PennisetumGlaucum\img\pg1_10_img077.jpg,C:\LONG\DL\PennisetumGlaucum\true_ann\pg1_10_img077.xml,pg1_10_img077.jpg,pg,Pennisetum glaucum,1,10,77,pg1_10,val
C:\LONG\DL\PennisetumGlaucum\img\pg1_10_img078.jpg,C:\LONG\DL\PennisetumGlaucum\true_ann\pg1_10_img078.xml,pg1_10_img078.jpg,pg,Pennisetum glaucum,1,10,78,pg1_10,val
C:\LONG\DL\PennisetumGlaucum\img\pg1_10_img079.jpg,C:\LONG\DL\PennisetumGlaucum\true_ann\pg1_10_img079.xml,pg1_10_img079.jpg,pg,Pennisetum glaucum,1,10,79,pg1_10,val
C:\LONG\DL\PennisetumGlaucum\img\pg1_10_img080.jpg,C:\LONG\DL\PennisetumGlaucum\true_ann\pg1_10_img080.xml,pg1_10_img080.jpg,pg,Pennisetum glaucum,1,10,80,pg1_10,val
C:\LONG\DL\PennisetumGlaucum\img\pg1_10_img081.jpg,C:\LONG\DL\PennisetumGlaucum\true_ann\pg1_10_img081.xml,pg1_10_img081.jpg,pg,Pennisetum glaucum,1,10,81,pg1_10,val
C:\LONG\DL\PennisetumGlaucum\img\pg1_10_img082.jpg,C:\LONG\DL\PennisetumGlaucum\true_ann\pg1_10_img082.xml,pg1_10_img082.jpg,pg,Pennisetum glaucum,1,10,82,pg1_10,val
C:\LONG\DL\PennisetumGlaucum\img\pg1_10_img083.jpg,C:\LONG\DL\PennisetumGlaucum\true_ann\pg1_10_img083.xml,pg1_10_img083.jpg,pg,Pennisetum glaucum,1,10,83,pg1_10,val
C:\LONG\DL\PennisetumGlaucum\img\pg1_10_img084.jpg,C:\LONG\DL\PennisetumGlaucum\true_ann\pg1_10_img084.xml,pg1_10_img084.jpg,pg,Pennisetum glaucum,1,10,84,pg1_10,val
C:\LONG\DL\PennisetumGlaucum\img\pg1_10_img085.jpg,C:\LONG\DL\PennisetumGlaucum\true_ann\pg1_10_img085.xml,pg1_10_img085.jpg,pg,Pennisetum glaucum,1,10,85,pg1_10,val
C:\LONG\DL\PennisetumGlaucum\img\pg1_10_img086.jpg,C:\LONG\DL\PennisetumGlaucum\true_ann\pg1_10_img086.xml,pg1_10_img086.jpg,pg,Pennisetum glaucum,1,10,86,pg1_10,val
C:\LONG\DL\PennisetumGlaucum\img\pg1_10_img087.jpg,C:\LONG\DL\PennisetumGlaucum\true_ann\pg1_10_img087.xml,pg1_10_img087.jpg,pg,Pennisetum glaucum,1,10,87,pg1_10,val
C:\LONG\DL\PennisetumGlaucum\img\pg1_10_img088.jpg,C:\LONG\DL\PennisetumGlaucum\true_ann\pg1_10_img088.xml,pg1_10_img088.jpg,pg,Pennisetum glaucum,1,10,88,pg1_10,val
C:\LONG\DL\PennisetumGlaucum\img\pg1_10_img089.jpg,C:\LONG\DL\PennisetumGlaucum\true_ann\pg1_10_img089.xml,pg1_10_img089.jpg,pg,Pennisetum glaucum,1,10,89,pg1_10,val
C:\LONG\DL\PennisetumGlaucum\img\pg1_10_img090.jpg,C:\LONG\DL\PennisetumGlaucum\true_ann\pg1_10_img090.xml,pg1_10_img090.jpg,pg,Pennisetum glaucum,1,10,90,pg1_10,val
C:\LONG\DL\PennisetumGlaucum\img\pg1_10_img091.jpg,C:\LONG\DL\PennisetumGlaucum\true_ann\pg1_10_img091.xml,pg1_10_img091.jpg,pg,Pennisetum glaucum,1,10,91,pg1_10,val
C:\LONG\DL\PennisetumGlaucum\img\pg1_10_img092.jpg,C:\LONG\DL\PennisetumGlaucum\true_ann\pg1_10_img092.xml,pg1_10_img092.jpg,pg,Pennisetum glaucum,1,10,92,pg1_10,val
C:\LONG\DL\PennisetumGlaucum\img\pg1_10_img093.jpg,C:\LONG\DL\PennisetumGlaucum\true_ann\pg1_10_img093.xml,pg1_10_img093.jpg,pg,Pennisetum glaucum,1,10,93,pg1_10,val
C:\LONG\DL\PennisetumGlaucum\img\pg1_10_img094.jpg,C:\LONG\DL\PennisetumGlaucum\true_ann\pg1_10_img094.xml,pg1_10_img094.jpg,pg,Pennisetum glaucum,1,10,94,pg1_10,val
C:\LONG\DL\PennisetumGlaucum\img\pg1_10_img095.jpg,C:\LONG\DL\PennisetumGlaucum\true_ann\pg1_10_img095.xml,pg1_10_img095.jpg,pg,Pennisetum glaucum,1,10,95,pg1_10,val
C:\LONG\DL\PennisetumGlaucum\img\pg1_10_img096.jpg,C:\LONG\DL\PennisetumGlaucum\true_ann\pg1_10_img096.xml,pg1_10_img096.jpg,pg,Pennisetum glaucum,1,10,96,pg1_10,val
C:\LONG\DL\PennisetumGlaucum\img\pg1_10_img097.jpg,C:\LONG\DL\PennisetumGlaucum\true_ann\pg1_10_img097.xml,pg1_10_img097.jpg,pg,Pennisetum glaucum,1,10,97,pg1_10,val
C:\LONG\DL\PennisetumGlaucum\img\pg1_11_img001.jpg,C:\LONG\DL\PennisetumGlaucum\true_ann\pg1_11_img001.xml,pg1_11_img001.jpg,pg,Pennisetum glaucum,1,11,1,pg1_11,val
C:\LONG\DL\PennisetumGlaucum\img\pg1_11_img002.jpg,C:\LONG\DL\PennisetumGlaucum\true_ann\pg1_11_img002.xml,pg1_11_img002.jpg,pg,Pennisetum glaucum,1,11,2,pg1_11,val
C:\LONG\DL\PennisetumGlaucum\img\pg1_11_img003.jpg,C:\LONG\DL\PennisetumGlaucum\true_ann\pg1_11_img003.xml,pg1_11_img003.jpg,pg,Pennisetum glaucum,1,11,3,pg1_11,val
C:\LONG\DL\PennisetumGlaucum\img\pg1_11_img004.jpg,C:\LONG\DL\PennisetumGlaucum\true_ann\pg1_11_img004.xml,pg1_11_img004.jpg,pg,Pennisetum glaucum,1,11,4,pg1_11,val
C:\LONG\DL\PennisetumGlaucum\img\pg1_11_img005.jpg,C:\LONG\DL\PennisetumGlaucum\true_ann\pg1_11_img005.xml,pg1_11_img005.jpg,pg,Pennisetum glaucum,1,11,5,pg1_11,val
C:\LONG\DL\PennisetumGlaucum\img\pg1_11_img006.jpg,C:\LONG\DL\PennisetumGlaucum\true_ann\pg1_11_img006.xml,pg1_11_img006.jpg,pg,Pennisetum glaucum,1,11,6,pg1_11,val
